,longitude,latitude,population,households,median_income,median_house_value,ocean_proximity,County
5480,-120.06,36.95,454.0,149.0,2.125,61900.0,INLAND,Madera County
5481,-120.06,36.96,723.0,287.0,1.6534,61400.0,INLAND,Madera County
5482,-120.06,36.97,2428.0,733.0,1.5147,57250.0,INLAND,Madera County
5483,-120.06,36.98,1724.0,516.0,1.4712,60400.0,INLAND,Madera County
5484,-120.06,37.02,3840.0,1033.0,3.5258,84900.0,INLAND,Madera County
5485,-120.06,39.01,112.0,48.0,4.0714,437500.0,INLAND,NULL
5486,-120.06,39.09,316.0,124.0,2.1987,124000.0,INLAND,NULL
5487,-120.06,39.15,98.0,42.0,1.1912,170000.0,INLAND,NULL
5488,-120.06,39.25,584.0,233.0,3.01,163500.0,INLAND,Placer County
5489,-120.05,34.47,746.0,211.0,3.8056,425000.0,NEAR OCEAN,Santa Barbara County
5490,-120.05,36.72,1559.0,374.0,1.8299,57800.0,INLAND,Fresno County
5491,-120.05,36.95,2252.0,753.0,1.82635,58850.0,INLAND,Madera County
5492,-120.05,36.96,1092.0,233.0,1.4267,52300.0,INLAND,Madera County
5493,-120.05,36.97,983.0,401.0,1.8444,47100.0,INLAND,Madera County
5494,-120.05,36.98,2463.0,697.0,2.5288,61800.0,INLAND,Madera County
5495,-120.04,34.72,1542.0,515.0,6.6054,500001.0,NEAR OCEAN,Santa Barbara County
5496,-120.04,36.74,2298.0,721.0,1.6168,71800.0,INLAND,Fresno County
5497,-120.04,36.79,671.0,208.0,2.7917,82800.0,INLAND,Fresno County
5498,-120.04,36.93,2074.0,644.0,2.6941,63300.0,INLAND,Madera County
5499,-120.04,36.95,1334.0,304.0,1.3594,48300.0,INLAND,Madera County
5500,-120.04,36.96,2091.0,491.0,1.3713,51800.0,INLAND,Madera County
5501,-120.04,36.97,1845.0,522.0,1.8973,51600.0,INLAND,Madera County
5502,-120.04,38.86,712.0,261.0,3.7891,117700.0,INLAND,El Dorado County
5503,-120.04,39.24,510.0,213.0,2.65,123800.0,INLAND,Placer County
5504,-120.04,39.27,264.0,95.0,4.1364,154500.0,INLAND,Placer County
5505,-120.03,38.19,416.0,189.0,2.125,132500.0,INLAND,Tuolumne County
5506,-120.03,38.89,918.0,336.0,3.8333,118800.0,INLAND,El Dorado County
5507,-120.02,36.8,1050.0,245.0,2.1618,55300.0,INLAND,Fresno County
5508,-120.02,36.95,1976.0,474.0,1.8431,53900.0,INLAND,Madera County
5509,-120.02,37.57,909.0,319.0,2.7188,113100.0,INLAND,Mariposa County
5510,-120.02,37.72,990.0,410.0,2.3818,88100.0,INLAND,Mariposa County
5511,-120.02,38.76,725.0,285.0,4.3333,121400.0,INLAND,NULL
5512,-120.02,38.86,883.0,300.0,3.017,97600.0,INLAND,El Dorado County
5513,-120.02,38.91,829.0,330.0,2.2056,107200.0,INLAND,El Dorado County
5514,-120.02,38.92,414.0,151.0,3.2396,101900.0,INLAND,El Dorado County
5515,-120.02,39.24,2495.0,902.0,2.1978333333333335,139300.0,INLAND,Placer County
5516,-120.01,34.54,1288.0,465.0,3.9375,292900.0,NEAR OCEAN,Santa Barbara County
5517,-120.01,38.89,589.0,281.0,3.0089,100800.0,INLAND,El Dorado County
5518,-120.01,38.91,1288.0,642.0,2.03945,90550.0,INLAND,El Dorado County
5519,-120.01,38.92,1174.0,476.0,2.1969,100150.0,INLAND,El Dorado County
5520,-120.01,38.93,1045.0,425.0,2.9960000000000004,126100.0,INLAND,El Dorado County
5521,-120.01,39.26,307.0,138.0,2.6023,139300.0,INLAND,Placer County
5522,-120.0,35.91,131.0,38.0,3.125,62500.0,INLAND,Kings County
5523,-120.0,36.7,1168.0,358.0,2.6852,70800.0,INLAND,Fresno County
5524,-120.0,38.52,202.0,102.0,3.15,140600.0,INLAND,Alpine County
5525,-120.0,38.87,395.0,144.0,4.225,127600.0,INLAND,El Dorado County
5526,-120.0,38.9,737.0,308.0,1.9727,114100.0,INLAND,El Dorado County
5527,-120.0,38.92,657.0,263.0,3.4147499999999997,115100.0,INLAND,El Dorado County
5528,-120.0,38.93,999.0,383.0,3.9722,313400.0,INLAND,El Dorado County
5529,-119.99,36.09,198.0,55.0,0.4999,100000.0,INLAND,Kings County
5530,-119.99,36.8,598.0,214.0,3.2813,105400.0,INLAND,Fresno County
5531,-119.99,37.51,1011.0,509.0,1.3980000000000001,103800.0,INLAND,Mariposa County
5532,-119.99,38.88,675.0,251.0,2.7457,107800.0,INLAND,El Dorado County
5533,-119.99,38.93,673.0,277.0,2.9091,141900.0,INLAND,El Dorado County
5534,-119.99,38.94,1207.0,536.0,3.12155,111050.0,INLAND,El Dorado County
5535,-119.98,36.74,896.0,260.0,3.4861,112500.0,INLAND,Fresno County
5536,-119.98,36.86,1933.0,433.0,3.0234,65000.0,INLAND,Madera County
5537,-119.98,36.9,820.0,254.0,2.5833,62300.0,INLAND,Madera County
5538,-119.98,37.43,1236.0,489.0,2.5551,105000.0,INLAND,Mariposa County
5539,-119.98,38.9,885.0,334.0,3.5,134700.0,INLAND,El Dorado County
5540,-119.98,38.92,1532.0,620.0,2.6104000000000003,88250.0,INLAND,El Dorado County
5541,-119.98,38.93,1028.0,429.0,2.4943999999999997,88100.0,INLAND,El Dorado County
5542,-119.98,38.94,842.0,366.0,2.9717499999999997,104500.0,INLAND,El Dorado County
5543,-119.98,38.96,868.0,342.0,3.5417,114800.0,INLAND,El Dorado County
5544,-119.97,36.44,772.0,220.0,2.1771,39200.0,INLAND,Fresno County
5545,-119.97,36.57,1425.0,247.0,2.0313,69400.0,INLAND,Fresno County
5546,-119.97,38.93,388.0,108.0,3.1806,107200.0,INLAND,El Dorado County
5547,-119.97,38.94,406.0,180.0,1.9667,84600.0,INLAND,El Dorado County
5548,-119.96,35.99,1505.0,286.0,2.0976,47700.0,INLAND,Kings County
5549,-119.96,38.84,828.0,289.0,3.5714,109700.0,INLAND,NULL
5550,-119.96,38.93,1215.0,483.0,2.83,110500.0,INLAND,El Dorado County
5551,-119.96,38.94,1302.0,442.0,2.07475,117900.0,INLAND,El Dorado County
5552,-119.95,36.8,620.0,199.0,3.4297,112500.0,INLAND,Fresno County
5553,-119.95,36.96,1327.0,356.0,2.6087,96000.0,INLAND,Madera County
5554,-119.95,37.47,600.0,265.0,1.5,91500.0,INLAND,Mariposa County
5555,-119.95,38.94,755.0,223.0,2.5875,173400.0,INLAND,El Dorado County
5556,-119.95,38.95,1839.0,640.0,2.1231666666666666,122400.0,INLAND,El Dorado County
5557,-119.94,37.04,766.0,225.0,3.125,88500.0,INLAND,Madera County
5558,-119.94,38.92,235.0,96.0,4.6,136800.0,INLAND,El Dorado County
5559,-119.94,38.95,1134.0,396.0,2.32,91300.0,INLAND,El Dorado County
5560,-119.94,38.96,467.0,255.0,1.5536,212500.0,INLAND,Douglas County
5561,-119.93,35.2,671.0,264.0,3.0602,69800.0,INLAND,San Luis Obispo County
5562,-119.93,36.32,7679.0,1580.0,2.0285,106300.0,INLAND,Kings County
5563,-119.93,37.85,88.0,41.0,4.0833,137500.0,INLAND,Tuolumne County
5564,-119.93,38.72,573.0,196.0,2.2417,97900.0,INLAND,Alpine County
5565,-119.93,38.94,97.0,44.0,2.4917,200000.0,INLAND,El Dorado County
5566,-119.92,34.44,1073.0,330.0,6.0321,402600.0,NEAR OCEAN,Santa Barbara County
5567,-119.92,36.77,702.0,230.0,3.6204,119800.0,INLAND,Fresno County
5568,-119.92,38.91,984.0,328.0,5.0718,162500.0,INLAND,El Dorado County
5569,-119.91,34.4,1170.0,330.0,6.0992,268800.0,NEAR OCEAN,Santa Barbara County
5570,-119.91,36.83,1072.0,345.0,3.8056,165400.0,INLAND,Fresno County
5571,-119.91,37.23,1042.0,375.0,3.625,94400.0,INLAND,Madera County
5572,-119.9,36.2,106.0,40.0,1.875,137500.0,INLAND,Kings County
5573,-119.9,36.58,1319.0,359.0,2.4814,74600.0,INLAND,Fresno County
5574,-119.9,36.79,1066.0,319.0,3.3125,106100.0,INLAND,Fresno County
5575,-119.9,36.94,1360.0,415.0,4.277,98500.0,INLAND,Madera County
5576,-119.9,37.49,920.0,361.0,3.0,112000.0,INLAND,Mariposa County
5577,-119.89,34.44,3183.0,985.0,5.297549999999999,269750.0,NEAR OCEAN,Santa Barbara County
5578,-119.89,36.64,716.0,222.0,2.975,90000.0,INLAND,Fresno County
5579,-119.89,36.7,867.0,271.0,2.5809,78300.0,INLAND,Fresno County
5580,-119.89,36.73,302.0,93.0,2.6146,81300.0,INLAND,Fresno County
5581,-119.89,36.76,1152.0,313.0,4.1719,126400.0,INLAND,Fresno County
5582,-119.89,36.79,2179.0,694.0,3.7821,80400.0,INLAND,Fresno County
5583,-119.88,34.4,2272.0,624.0,2.2647,216700.0,NEAR OCEAN,Santa Barbara County
5584,-119.88,34.42,1333.0,488.0,3.6304,312200.0,NEAR OCEAN,Santa Barbara County
5585,-119.88,34.43,3481.0,1566.0,3.8434333333333335,245033.33333333334,NEAR OCEAN,Santa Barbara County
5586,-119.88,34.44,2394.0,738.0,5.5954,261400.0,NEAR OCEAN,Santa Barbara County
5587,-119.88,36.81,1435.0,425.0,1.3221,61200.0,INLAND,Fresno County
5588,-119.88,36.83,1730.0,654.0,4.2132,96500.0,INLAND,Fresno County
5589,-119.88,36.85,1111.0,393.0,7.5,256200.0,INLAND,Fresno County
5590,-119.88,36.93,1590.0,488.0,4.5347,101200.0,INLAND,Madera County
5591,-119.87,36.34,779.0,249.0,2.9167,83900.0,INLAND,Kings County
5592,-119.87,36.54,818.0,269.0,2.4044,72500.0,INLAND,Fresno County
5593,-119.87,36.72,984.0,300.0,2.0658,67900.0,INLAND,Fresno County
5594,-119.87,36.76,919.0,316.0,2.875,74500.0,INLAND,Fresno County
5595,-119.87,36.78,3406.0,1115.0,3.4213,84500.0,INLAND,Fresno County
5596,-119.87,36.79,2732.0,940.0,3.373,78450.0,INLAND,Fresno County
5597,-119.87,36.81,969.0,330.0,4.6726,107800.0,INLAND,Fresno County
5598,-119.87,36.83,2088.0,789.0,5.1781,122500.0,INLAND,Fresno County
5599,-119.87,36.93,702.0,205.0,4.3625,111800.0,INLAND,Madera County
5600,-119.86,34.38,2638.0,664.0,1.8271000000000002,252100.0,NEAR OCEAN,Santa Barbara County
5601,-119.86,34.41,1630.0,531.0,1.24,325000.0,NEAR OCEAN,Santa Barbara County
5602,-119.86,34.42,1258.0,607.0,1.179,225000.0,NEAR OCEAN,Santa Barbara County
5603,-119.86,36.43,683.0,261.0,1.7176,58400.0,INLAND,Fresno County
5604,-119.86,36.45,1416.0,469.0,2.4474,75600.0,INLAND,Fresno County
5605,-119.86,36.78,1274.0,499.0,2.9853,74700.0,INLAND,Fresno County
5606,-119.86,36.8,1196.0,466.0,2.5595,67900.0,INLAND,Fresno County
5607,-119.86,36.81,1804.0,837.0,3.3942,72100.0,INLAND,Fresno County
5608,-119.86,36.82,675.0,223.0,4.7622,89300.0,INLAND,Fresno County
5609,-119.85,34.4,5723.0,615.0,2.1652,37500.0,NEAR OCEAN,Santa Barbara County
5610,-119.85,34.44,1173.0,297.0,6.0256,276800.0,NEAR OCEAN,Santa Barbara County
5611,-119.85,34.48,724.0,267.0,6.2987,348200.0,NEAR OCEAN,Santa Barbara County
5612,-119.85,36.43,1146.0,362.0,2.8913,60900.0,INLAND,Fresno County
5613,-119.85,36.74,537.0,182.0,3.5375,96700.0,INLAND,Fresno County
5614,-119.85,36.75,608.0,240.0,2.8194,81100.0,INLAND,Fresno County
5615,-119.85,36.76,845.0,354.0,1.8214,80100.0,INLAND,Fresno County
5616,-119.85,36.77,1467.0,578.0,2.4880500000000003,82250.0,INLAND,Fresno County
5617,-119.85,36.78,1454.0,545.0,2.7857,79700.0,INLAND,Fresno County
5618,-119.85,36.8,3331.0,1178.0,3.3064,80900.0,INLAND,Fresno County
5619,-119.85,36.81,1011.0,325.0,3.755,68000.0,INLAND,Fresno County
5620,-119.85,36.82,3216.0,1193.0,4.8162,99833.33333333333,INLAND,Fresno County
5621,-119.85,36.83,2181.0,761.0,5.76085,150950.0,INLAND,Fresno County
5622,-119.85,36.84,840.0,305.0,8.9669,213900.0,INLAND,Fresno County
5623,-119.85,36.97,1607.0,481.0,4.475,102400.0,INLAND,Madera County
5624,-119.85,37.1,413.0,146.0,3.375,80700.0,INLAND,Madera County
5625,-119.85,37.39,1153.0,474.0,2.753,111100.0,INLAND,Mariposa County
5626,-119.84,34.44,537.0,159.0,4.2404,274300.0,NEAR OCEAN,Santa Barbara County
5627,-119.84,34.45,1839.0,601.0,6.3654,331200.0,NEAR OCEAN,Santa Barbara County
5628,-119.84,36.54,702.0,217.0,2.4375,78200.0,INLAND,Fresno County
5629,-119.84,36.75,774.0,271.0,1.575,57100.0,INLAND,Fresno County
5630,-119.84,36.77,1397.0,417.0,1.4817,72000.0,INLAND,Fresno County
5631,-119.84,36.78,2764.0,773.0,1.3385,58800.0,INLAND,Fresno County
5632,-119.84,36.79,1820.0,614.0,3.3447,71400.0,INLAND,Fresno County
5633,-119.84,36.8,2971.0,1188.0,2.72715,69800.0,INLAND,Fresno County
5634,-119.84,36.81,937.0,364.0,7.7062,188300.0,INLAND,Fresno County
5635,-119.84,36.82,996.0,353.0,5.5357,167700.0,INLAND,Fresno County
5636,-119.84,36.83,1687.0,625.0,7.1423,212800.0,INLAND,Fresno County
5637,-119.84,36.84,863.0,258.0,8.7716,229200.0,INLAND,Fresno County
5638,-119.84,36.85,1424.0,475.0,10.5144,345900.0,INLAND,Fresno County
5639,-119.84,37.48,1087.0,423.0,2.5,104200.0,INLAND,Mariposa County
5640,-119.83,34.43,699.0,301.0,2.1417,205000.0,NEAR OCEAN,Santa Barbara County
5641,-119.83,34.44,1166.0,625.0,2.6132,229200.0,NEAR OCEAN,Santa Barbara County
5642,-119.83,34.45,934.0,366.0,5.4197,280900.0,NEAR OCEAN,Santa Barbara County
5643,-119.83,36.37,819.0,272.0,2.7159,101400.0,INLAND,Kings County
5644,-119.83,36.54,979.0,294.0,2.5208,60000.0,INLAND,Fresno County
5645,-119.83,36.71,233.0,75.0,2.4167,73900.0,INLAND,Fresno County
5646,-119.83,36.72,46.0,13.0,4.35,67500.0,INLAND,Fresno County
5647,-119.83,36.73,1347.0,316.0,2.4137,62100.0,INLAND,Fresno County
5648,-119.83,36.75,607.0,181.0,1.3929,55600.0,INLAND,Fresno County
5649,-119.83,36.76,1738.0,634.0,1.976,67300.0,INLAND,Fresno County
5650,-119.83,36.77,2895.0,995.0,2.5267999999999997,69850.0,INLAND,Fresno County
5651,-119.83,36.78,2593.0,996.0,2.6791,73250.0,INLAND,Fresno County
5652,-119.83,36.79,3152.0,1143.0,2.64235,66300.0,INLAND,Fresno County
5653,-119.83,36.8,4993.0,1873.0,3.49105,85450.0,INLAND,Fresno County
5654,-119.83,36.82,365.0,176.0,7.2909,155600.0,INLAND,Fresno County
5655,-119.83,36.83,1128.0,363.0,6.9903,141200.0,INLAND,Fresno County
5656,-119.82,34.43,669.0,379.0,3.0773,112500.0,NEAR OCEAN,Santa Barbara County
5657,-119.82,34.44,3431.0,1382.0,3.7491000000000003,224533.33333333334,NEAR OCEAN,Santa Barbara County
5658,-119.82,34.45,1683.0,528.0,6.7247,333800.0,NEAR OCEAN,Santa Barbara County
5659,-119.82,36.19,694.0,229.0,2.0221,52200.0,INLAND,Kings County
5660,-119.82,36.32,424.0,174.0,2.0673,87500.0,INLAND,Kings County
5661,-119.82,36.64,1008.0,321.0,2.2466,96000.0,INLAND,Fresno County
5662,-119.82,36.72,2569.0,747.0,2.13055,53350.0,INLAND,Fresno County
5663,-119.82,36.74,406.0,122.0,1.8967,43800.0,INLAND,Fresno County
5664,-119.82,36.75,741.0,213.0,2.0781,48800.0,INLAND,Fresno County
5665,-119.82,36.76,2031.0,917.0,1.64995,67700.0,INLAND,Fresno County
5666,-119.82,36.77,1763.0,738.0,2.98245,68450.0,INLAND,Fresno County
5667,-119.82,36.78,1573.0,600.0,2.6090999999999998,69400.0,INLAND,Fresno County
5668,-119.82,36.79,4124.0,1518.0,2.1688,65300.0,INLAND,Fresno County
5669,-119.82,36.8,528.0,250.0,2.9471,99500.0,INLAND,Fresno County
5670,-119.82,36.81,1149.0,500.0,5.0698,150900.0,INLAND,Fresno County
5671,-119.82,36.82,752.0,330.0,5.2809,151500.0,INLAND,Fresno County
5672,-119.82,36.83,2424.0,802.0,5.7208,133850.0,INLAND,Fresno County
5673,-119.82,36.84,1937.0,874.0,4.40485,139050.0,INLAND,Fresno County
5674,-119.82,37.57,643.0,241.0,2.662,92400.0,INLAND,Mariposa County
5675,-119.81,34.44,2129.0,845.0,3.94605,247600.0,NEAR OCEAN,Santa Barbara County
5676,-119.81,34.45,1554.0,570.0,6.5173,334000.0,NEAR OCEAN,Santa Barbara County
5677,-119.81,34.46,1479.0,458.0,7.1687,384400.0,NEAR OCEAN,Santa Barbara County
5678,-119.81,34.47,1728.0,587.0,7.4734,432200.0,NEAR OCEAN,Santa Barbara County
5679,-119.81,36.28,442.0,106.0,3.1071,56100.0,INLAND,Kings County
5680,-119.81,36.51,767.0,226.0,2.7321,83600.0,INLAND,Fresno County
5681,-119.81,36.6,1291.0,394.0,2.4006,76400.0,INLAND,Fresno County
5682,-119.81,36.7,178.0,66.0,1.2404,52500.0,INLAND,Fresno County
5683,-119.81,36.71,789.0,183.0,1.5625,52800.0,INLAND,Fresno County
5684,-119.81,36.72,902.0,243.0,1.5833,56700.0,INLAND,Fresno County
5685,-119.81,36.73,2423.0,673.0,1.8978666666666666,55166.666666666664,INLAND,Fresno County
5686,-119.81,36.74,483.0,146.0,1.5625,47500.0,INLAND,Fresno County
5687,-119.81,36.75,855.0,353.0,1.7636,55100.0,INLAND,Fresno County
5688,-119.81,36.76,3167.0,1188.0,2.5236666666666667,59733.333333333336,INLAND,Fresno County
5689,-119.81,36.77,2336.0,1006.0,3.0523000000000002,78700.0,INLAND,Fresno County
5690,-119.81,36.78,2928.0,1240.0,3.06365,77125.0,INLAND,Fresno County
5691,-119.81,36.79,2072.0,888.0,2.68365,72850.0,INLAND,Fresno County
5692,-119.81,36.8,2019.0,854.0,4.87665,124450.0,INLAND,Fresno County
5693,-119.81,36.81,1324.0,561.0,5.4513,143300.0,INLAND,Fresno County
5694,-119.81,36.83,5037.0,1992.0,4.84675,130750.0,INLAND,Fresno County
5695,-119.81,36.85,1174.0,396.0,4.2304,94400.0,INLAND,Fresno County
5696,-119.81,36.92,2047.0,640.0,4.665,121300.0,INLAND,Madera County
5697,-119.81,37.67,79.0,30.0,3.8333,93800.0,INLAND,Mariposa County
5698,-119.8,34.43,3216.0,1024.0,5.178050000000001,273950.0,NEAR OCEAN,Santa Barbara County
5699,-119.8,34.44,1176.0,416.0,5.0294,280200.0,NEAR OCEAN,Santa Barbara County
5700,-119.8,36.02,171.0,37.0,3.05,225000.0,INLAND,Kings County
5701,-119.8,36.29,327.0,103.0,5.1728,107500.0,INLAND,Kings County
5702,-119.8,36.65,1184.0,407.0,1.7692,74200.0,INLAND,Fresno County
5703,-119.8,36.68,1326.0,416.0,2.1691,66700.0,INLAND,Fresno County
5704,-119.8,36.7,962.0,282.0,1.3304,51300.0,INLAND,Fresno County
5705,-119.8,36.71,1007.0,313.0,2.0043,53500.0,INLAND,Fresno County
5706,-119.8,36.72,3526.0,1039.0,1.0155333333333332,52233.333333333336,INLAND,Fresno County
5707,-119.8,36.73,797.0,228.0,1.7011,44800.0,INLAND,Fresno County
5708,-119.8,36.74,1343.0,471.0,0.799,51800.0,INLAND,Fresno County
5709,-119.8,36.75,3915.0,1416.0,1.5366,59533.333333333336,INLAND,Fresno County
5710,-119.8,36.76,1596.0,796.0,2.01905,73800.0,INLAND,Fresno County
5711,-119.8,36.77,1114.0,486.0,3.8105,87600.0,INLAND,Fresno County
5712,-119.8,36.78,1611.0,718.0,2.9078,84750.0,INLAND,Fresno County
5713,-119.8,36.79,471.0,187.0,5.187,153800.0,INLAND,Fresno County
5714,-119.8,36.8,725.0,308.0,6.3359,169300.0,INLAND,Fresno County
5715,-119.8,36.82,2010.0,982.0,3.4542,121200.0,INLAND,Fresno County
5716,-119.8,36.83,709.0,258.0,4.3315,95800.0,INLAND,Fresno County
5717,-119.8,36.86,2733.0,1045.0,3.7656,145000.0,INLAND,Fresno County
5718,-119.8,37.5,406.0,151.0,3.1771,121900.0,INLAND,Mariposa County
5719,-119.79,34.4,1061.0,380.0,9.6885,500001.0,NEAR OCEAN,Santa Barbara County
5720,-119.79,34.43,2089.0,540.0,5.1615,276200.0,NEAR OCEAN,Santa Barbara County
5721,-119.79,34.44,977.0,309.0,4.1797,271800.0,NEAR OCEAN,Santa Barbara County
5722,-119.79,34.45,1076.0,380.0,5.8635,348700.0,NEAR OCEAN,Santa Barbara County
5723,-119.79,36.29,764.0,246.0,4.2917,104200.0,INLAND,Kings County
5724,-119.79,36.3,903.0,289.0,4.3438,93100.0,INLAND,Kings County
5725,-119.79,36.31,2414.0,961.0,2.2937,72300.0,INLAND,Kings County
5726,-119.79,36.32,1971.0,607.0,3.0667,75800.0,INLAND,Kings County
5727,-119.79,36.55,999.0,245.0,2.0216,76800.0,INLAND,Fresno County
5728,-119.79,36.7,1210.0,341.0,1.3922,49500.0,INLAND,Fresno County
5729,-119.79,36.72,2296.0,645.0,1.27735,48550.0,INLAND,Fresno County
5730,-119.79,36.73,193.0,40.0,1.975,47500.0,INLAND,Fresno County
5731,-119.79,36.74,1629.0,373.0,1.58035,57300.0,INLAND,Fresno County
5732,-119.79,36.75,4060.0,942.0,1.0615,45850.0,INLAND,Fresno County
5733,-119.79,36.76,1996.0,704.0,1.64025,58700.0,INLAND,Fresno County
5734,-119.79,36.77,2144.0,868.0,2.2161999999999997,59450.0,INLAND,Fresno County
5735,-119.79,36.78,2260.0,823.0,2.1745,58950.0,INLAND,Fresno County
5736,-119.79,36.79,3675.0,1555.0,1.9022666666666666,59833.333333333336,INLAND,Fresno County
5737,-119.79,36.8,852.0,449.0,3.32,124700.0,INLAND,Fresno County
5738,-119.79,36.81,1649.0,607.0,3.6595,100900.0,INLAND,Fresno County
5739,-119.79,36.82,3067.0,1269.0,3.3155,99100.0,INLAND,Fresno County
5740,-119.79,36.83,1232.0,627.0,2.2215,72200.0,INLAND,Fresno County
5741,-119.79,36.84,1543.0,395.0,1.7926,51700.0,INLAND,Fresno County
5742,-119.79,36.85,1765.0,539.0,1.9511,54000.0,INLAND,Fresno County
5743,-119.78,34.44,1364.0,482.0,4.835,353400.0,NEAR OCEAN,Santa Barbara County
5744,-119.78,34.45,2220.0,476.0,5.34265,475000.5,NEAR OCEAN,Santa Barbara County
5745,-119.78,34.48,1007.0,328.0,7.9248,500001.0,NEAR OCEAN,Santa Barbara County
5746,-119.78,36.27,1066.0,309.0,4.5714,100800.0,INLAND,Kings County
5747,-119.78,36.3,1255.0,352.0,2.1681,66600.0,INLAND,Kings County
5748,-119.78,36.31,737.0,269.0,3.1667,126400.0,INLAND,Kings County
5749,-119.78,36.33,515.0,200.0,3.2386,112500.0,INLAND,Kings County
5750,-119.78,36.37,443.0,146.0,3.1406,100000.0,INLAND,Kings County
5751,-119.78,36.65,706.0,211.0,2.77,68400.0,INLAND,Fresno County
5752,-119.78,36.71,1233.0,383.0,1.3587,45300.0,INLAND,Fresno County
5753,-119.78,36.72,530.0,115.0,2.1458,34400.0,INLAND,Fresno County
5754,-119.78,36.73,1280.0,259.0,1.2344,43300.0,INLAND,Fresno County
5755,-119.78,36.74,924.0,356.0,2.5045,90300.0,INLAND,Fresno County
5756,-119.78,36.75,6472.0,1583.0,1.319,51250.0,INLAND,Fresno County
5757,-119.78,36.76,2012.0,667.0,1.7422,50550.0,INLAND,Fresno County
5758,-119.78,36.77,666.0,240.0,2.3562,58100.0,INLAND,Fresno County
5759,-119.78,36.78,2102.0,901.0,2.15385,72050.0,INLAND,Fresno County
5760,-119.78,36.79,966.0,413.0,2.9301,68300.0,INLAND,Fresno County
5761,-119.78,36.8,3181.0,1078.0,2.3754,66250.0,INLAND,Fresno County
5762,-119.78,36.82,4062.0,1899.0,2.6978999999999997,71500.0,INLAND,Fresno County
5763,-119.78,36.83,3145.0,1285.0,3.291,82250.0,INLAND,Fresno County
5764,-119.78,36.84,2014.0,909.0,3.2147,111900.0,INLAND,Fresno County
5765,-119.78,36.85,292.0,164.0,2.8274,79500.0,INLAND,Fresno County
5766,-119.78,36.86,2804.0,989.0,6.283949999999999,157800.0,INLAND,Fresno County
5767,-119.78,38.69,338.0,152.0,2.45,117600.0,INLAND,Alpine County
5768,-119.77,34.43,2670.0,828.0,7.4546,421250.5,NEAR OCEAN,Santa Barbara County
5769,-119.77,34.44,2312.0,1294.0,2.4717,295300.0,NEAR OCEAN,Santa Barbara County
5770,-119.77,35.65,1647.0,415.0,2.6066,80000.0,INLAND,Kern County
5771,-119.77,36.3,1052.0,439.0,2.1038,62000.0,INLAND,Kings County
5772,-119.77,36.31,2191.0,785.0,2.6218,69100.0,INLAND,Kings County
5773,-119.77,36.32,1867.0,612.0,3.9926,92500.0,INLAND,Kings County
5774,-119.77,36.44,802.0,259.0,3.2083,75000.0,INLAND,Fresno County
5775,-119.77,36.72,1623.0,390.0,1.4427,47700.0,INLAND,Fresno County
5776,-119.77,36.73,2107.0,611.0,1.9673500000000002,52800.0,INLAND,Fresno County
5777,-119.77,36.74,2631.0,976.0,2.2446333333333333,75600.0,INLAND,Fresno County
5778,-119.77,36.75,3066.0,724.0,1.6155,47600.0,INLAND,Fresno County
5779,-119.77,36.76,4492.0,1199.0,1.5321666666666667,53233.333333333336,INLAND,Fresno County
5780,-119.77,36.77,4110.0,1280.0,1.637,63300.0,INLAND,Fresno County
5781,-119.77,36.78,2603.0,1082.0,2.24045,67500.0,INLAND,Fresno County
5782,-119.77,36.79,2217.0,893.0,3.12895,85350.0,INLAND,Fresno County
5783,-119.77,36.8,3334.0,1368.0,2.8232999999999997,83850.0,INLAND,Fresno County
5784,-119.77,36.81,1324.0,557.0,3.4974499999999997,85100.0,INLAND,Fresno County
5785,-119.77,36.83,2412.0,869.0,4.921950000000001,104800.0,INLAND,Fresno County
5786,-119.77,36.84,1739.0,655.0,4.32275,124850.0,INLAND,Fresno County
5787,-119.77,36.85,711.0,248.0,5.9897,123600.0,INLAND,Fresno County
5788,-119.77,36.86,1843.0,562.0,8.2737,193500.0,INLAND,Fresno County
5789,-119.77,36.91,2878.0,1077.0,5.3272,174200.0,INLAND,Madera County
5790,-119.77,37.19,2383.0,857.0,4.1099,113600.0,INLAND,Madera County
5791,-119.76,34.44,1092.0,548.0,2.4701,290900.0,NEAR OCEAN,Santa Barbara County
5792,-119.76,36.68,836.0,277.0,1.8355,74200.0,INLAND,Fresno County
5793,-119.76,36.71,1530.0,391.0,1.5611,44400.0,INLAND,Fresno County
5794,-119.76,36.72,1035.0,232.0,2.875,60600.0,INLAND,Fresno County
5795,-119.76,36.73,2303.0,608.0,1.6571,49050.0,INLAND,Fresno County
5796,-119.76,36.74,1194.0,444.0,1.3029,69100.0,INLAND,Fresno County
5797,-119.76,36.75,6681.0,1720.0,1.74085,49775.0,INLAND,Fresno County
5798,-119.76,36.76,3786.0,917.0,1.4766,50600.0,INLAND,Fresno County
5799,-119.76,36.77,3369.0,1290.0,2.4644500000000003,66250.0,INLAND,Fresno County
5800,-119.76,36.78,2768.0,1224.0,2.1383,78800.0,INLAND,Fresno County
5801,-119.76,36.79,3237.0,1316.0,2.74125,73950.0,INLAND,Fresno County
5802,-119.76,36.8,4576.0,1883.0,2.39935,77300.0,INLAND,Fresno County
5803,-119.76,36.81,4638.0,1335.0,1.2716,69400.0,INLAND,Fresno County
5804,-119.76,36.82,3056.0,1453.0,2.3375,99300.0,INLAND,Fresno County
